entrez_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9556,2172.4661108536266,-0.5386957014635204,0.09432240351530596,-5.711216862450974,1.121711970916039e-08,6.628356280710149e-06
23524,11483.219379602917,0.5434199422911454,0.09525986581270822,5.704605372419599,1.1661293713970068e-08,6.6613099488068024e-06
8714,31.6099254612869,1.0257006399749888,0.17991880084932188,5.7009086050656315,1.1917051934331867e-08,6.6613099488068024e-06
1349,1628.1897036975165,-0.40494170166406135,0.07112278676695577,-5.693557860589914,1.2441902534602995e-08,6.771669163701557e-06
284018,243.32005055374606,-0.5085869034025496,0.08955085097946822,-5.679308435819956,1.352404177420936e-08,6.939480337840486e-06
3310,226.23289176194368,2.087001458273803,0.36750972611417665,5.678765240693033,1.3567052885720345e-08,6.939480337840486e-06
4700,902.4628597282987,-0.3200101046334644,0.056424410752475666,-5.6714833237212625,1.415663839980328e-08,6.939480337840486e-06
10788,45.01607363651525,1.0568986232735764,0.18642281225756266,5.669363156121475,1.4332927559802923e-08,6.939480337840486e-06
5027,1551.6027042727458,1.2321574785996154,0.21737952511027553,5.668231531808472,1.44278916220453e-08,6.939480337840486e-06
283932,70.93458111249639,0.7376490049075816,0.1302679530372305,5.66255159238406,1.491385150601522e-08,7.010188110168336e-06
2995,189.93405327490908,0.5568055389355693,0.09852715923982039,5.6512898903364785,1.5924825940869347e-08,7.3190500024235525e-06
102724611,40.17743759562916,1.0563989915910066,0.18710975959621667,5.645878621567995,1.6433976482364034e-08,7.388858730614195e-06
3092,2227.5499097244706,0.7425183539796757,0.1317183255229824,5.6371681846966695,1.7286926311159615e-08,7.606983190795812e-06
25959,917.4926198277769,0.6076468094150326,0.10798346729802823,5.627220764619106,1.831362838404839e-08,7.89088462997685e-06
101929309,5.815979673940511,1.800805191807767,0.3205531734114847,5.6178049109379,1.9339868564422086e-08,8.163003298966888e-06
26521,341.07296811701093,-0.23226080884666334,0.041377467256674565,-5.613219567207743,1.985963391007391e-08,8.214738970562972e-06
5613,946.7292839329208,0.7987360704193233,0.14238940582718487,5.609518951070932,2.028897802437121e-08,8.2277773235303e-06
10075,4230.612981667864,0.2529620411204407,0.04513945340662647,5.604012056630394,2.0944612922498102e-08,8.33031700890588e-06
79618,1969.2819441461106,0.43070954863441563,0.07691047666188919,5.6001414544325865,2.1417696261130622e-08,8.357750831560443e-06
54407,4683.02229538532,0.8263839243294766,0.14788627439812876,5.587969050493121,2.2974057490722307e-08,8.586529993161754e-06
102724641,101.19305500994089,1.137691252873799,0.20378981141321353,5.582669933223326,2.368539936825091e-08,8.586529993161754e-06
8243,1244.0803776275661,0.39640456484841274,0.07101736159325167,5.581797971020096,2.380447969627148e-08,8.586529993161754e-06
619567,12.999364442409528,1.2549956385930356,0.224867979408282,5.581033110607537,2.3909411806376188e-08,8.586529993161754e-06
116985,1690.7597284181713,0.5471655453740629,0.09806189247786451,5.5797979372830735,2.407981527915007e-08,8.586529993161754e-06
84515,133.2414819624411,0.758247985873784,0.13626478289604518,5.56451909113041,2.628763500331963e-08,9.214929951502655e-06
10632,2128.195164234001,-0.38620437313048545,0.06944828369648379,-5.561035529954202,2.6817858717056436e-08,9.244115899769354e-06
64324,1261.2932280464213,0.3533975579487839,0.06386035981140785,5.533911161672689,3.131676363673943e-08,1.046494163674565e-05
4928,843.3553047775667,0.32926675620218127,0.059515636831647074,5.5324411151574155,3.1580447818281693e-08,1.046494163674565e-05
5187,1611.6319687658429,0.5655428653658451,0.10225337510237378,5.530799005897227,3.187754197442104e-08,1.046494163674565e-05
55137,193.32777800861692,0.780182478098016,0.14126234776254057,5.522932971562163,3.3338694590793966e-08,1.0773607523856263e-05
9031,1918.175135400819,0.28858170549906037,0.05239285625871863,5.508035371731387,3.628605072620021e-08,1.1488866467054875e-05
26664,18.844934023996164,1.7360884829531764,0.3153279855295059,5.50565938522043,3.6778903295677715e-08,1.1488866467054875e-05
90268,338.37944468087494,0.46180989238920583,0.08391103297021077,5.5035658130099865,3.7218550106018594e-08,1.1488866467054875e-05
101930357,13.790937916672638,1.2316737060969825,0.22404096922434918,5.497537840338542,3.851306891144361e-08,1.1713636635683481e-05
114991,223.76165214203397,0.48397390655584116,0.08821397294916619,5.486363331971613,4.102925789674715e-08,1.2298074084355429e-05
8603,704.9398422683283,0.23922075587292937,0.04367555988420613,5.477222421582189,4.320540026715931e-08,1.2765344118934127e-05
255762,570.7672668983944,-0.40733272374618423,0.07442615033425601,-5.472978542042123,4.4253371508692176e-08,1.2873497026857722e-05
1345,2893.8159635639236,-0.5182076997707967,0.09475584115681007,-5.468873406054433,4.529050731633885e-08,1.2873497026857722e-05
102723980,46.45007006744099,0.6087551282970337,0.11135960160030228,5.466570637366408,4.58825631782813e-08,1.2873497026857722e-05
23242,4765.300926078865,0.49771747971803976,0.09108695252378601,5.4642016878110855,4.6499461930316545e-08,1.2873497026857722e-05
285346,28.196810286231866,0.8566077696184686,0.1567873621926421,5.463500103828321,4.6683699691245e-08,1.2873497026857722e-05
5970,1038.1919992051999,0.5981023501840094,0.10958325008005666,5.4579723611689035,4.816026009261037e-08,1.3105927621517997e-05
22985,2666.3569137292266,0.28486147890047664,0.05222716053294471,5.454278501715348,4.9172084487867855e-08,1.3207494173741339e-05
200150,132.50114835389695,0.5647029852903465,0.10362004819017001,5.449746406737508,5.044169248348125e-08,1.3338234562760694e-05
201163,1587.1535127425539,0.5021111167515963,0.09216933192575306,5.447702682233516,5.1024556421543594e-08,1.3338234562760694e-05
57530,229.96526872373937,0.6690332240363979,0.12285466401253761,5.445729141940605,5.159359660675252e-08,1.3338234562760694e-05
100509445,8.56434919770568,-1.53165427464793,0.28156270925559285,-5.439833558561007,5.333037124490079e-08,1.3535814277077017e-05
158405,284.48462066586245,0.787465093254214,0.14479942702626192,5.438316362338875,5.378640783781179e-08,1.3535814277077017e-05
124245,671.9313308100694,0.33650867971596204,0.06189743712328806,5.436552712928971,5.432127381285139e-08,1.3535814277077017e-05
100529257,768.1332970239024,-0.3200359649400501,0.05916749276871813,-5.408983040586996,6.338363103854179e-08,1.5410858503200295e-05
51241,752.3264376864358,-0.34464172837493606,0.06371681315269324,-5.408960544668553,6.339159212252517e-08,1.5410858503200295e-05
81853,646.0313480584826,-0.4227309167162743,0.0781818473397274,-5.407021336799078,6.408151200441087e-08,1.5410858503200295e-05
10542,970.9685309420875,-0.2848174443835361,0.052699444549452586,-5.404562549350336,6.496675010506055e-08,1.5444164662906462e-05
57522,454.1070564466007,0.47777209783247865,0.0885432998895768,5.395914749374745,6.817531310723311e-08,1.5982556241125538e-05
103344926,119.16409820855655,-1.0870502221622167,0.2015452792198281,-5.393578189328646,6.906825001369402e-08,1.5982556241125538e-05
3094,2924.563068045746,-0.38799605857855585,0.0719533211135796,-5.392330090866787,6.954985309454106e-08,1.5982556241125538e-05
55845,2201.9608840945334,-0.3098478304742099,0.057493451006462595,-5.389271735303926,7.074377101935156e-08,1.5991220198263503e-05
4706,987.706465864931,-0.5264594019719188,0.0977449897866774,-5.38604999725188,7.202293599603004e-08,1.5991220198263503e-05
11083,1226.2878815655868,0.2607886542966857,0.04843235713212699,5.384595541886084,7.260772891374585e-08,1.5991220198263503e-05
100188893,1336.209522853939,-0.27763746383788807,0.05156337211855725,-5.384393076533654,7.268949794189818e-08,1.5991220198263503e-05
102723398,18.654636756528035,0.7765320763239015,0.14426945908334382,5.382511872282701,7.345353054999675e-08,1.5991220198263503e-05
150696,152.07456097703027,0.5579280594233724,0.10372106916656293,5.3791198249934205,7.485087926651477e-08,1.6125686301979777e-05
24149,744.1392895119799,0.43548999660228205,0.08114274332506335,5.36696171163057,8.007404675051223e-08,1.69761106915695e-05
5217,7235.662386384963,-0.5814082038027754,0.10834758458786642,-5.366139042363902,8.043994042035641e-08,1.69761106915695e-05
2570,11.99802326264812,1.6654836668173607,0.3106382042496996,5.361490132355383,8.253823211407788e-08,1.7242987036195543e-05
6046,3164.107743016565,0.2562302065623689,0.047822911153660816,5.357896463874191,8.419646339638068e-08,1.741351255963945e-05
10018,229.77679899042766,0.5476517206238171,0.10227217638051138,5.354845667762436,8.562947324760643e-08,1.7534542234722734e-05
5079,3.694149231858552,-1.8154075945045158,0.3393873006097312,-5.3490734368758615,8.840566661809924e-08,1.779954415809823e-05
11261,1496.5486580584216,-0.38620675947750266,0.0722072859878255,-5.34858434566588,8.864486259956086e-08,1.779954415809823e-05
3164,678.0600082003816,0.810686733150828,0.15172295627862342,5.343204173151531,9.131780580798448e-08,1.8159950574237837e-05
5519,1272.113309042359,0.3808240719860928,0.07135006876025897,5.337403013102724,9.428730841147182e-08,1.8571905833962478e-05
728568,214.21893810112897,-0.3930590565230123,0.07371102463368377,-5.332432407178829,9.690584533933441e-08,1.8789129273405426e-05
6902,1164.8580258414752,-0.29452893259646046,0.055239342000541335,-5.331868952993216,9.720708017862782e-08,1.8789129273405426e-05
