"gene","variant","term","estimate","se","df","t","p_value","ci_lo","ci_hi","n_obs"
"RUNX1","min10","stateDAM",0.346622761037493,0.0177690283492775,1289.81004810811,19.5071308472299,1.80966855403897e-74,0.311796105432638,0.381449416642348,1375
"RUNX1","min10","stateIRM",0.0676012483396082,0.0179231432730724,1288.41955937166,3.77172950690919,0.000169471787257807,0.0324725330346349,0.102729963644581,1375
"RUNX1","min10","stateLAM",0.0750117379370387,0.0472449026299122,1293.96839611677,1.58772129396974,0.11259368157771,-0.0175865696706907,0.167610045544768,1375
"RUNX1","min10","stateLateAD-DAM",0.563102917077964,0.0481297188060386,1305.55783335388,11.6996926441073,3.85208578120816e-30,0.468770401632089,0.65743543252384,1375
"RUNX1","unconstrained","stateDAM",0.35655518834495,0.0436412583656293,1990.7764762725,8.17013994779224,5.41274001436286e-16,0.271019893708309,0.442090482981591,2087
"RUNX1","unconstrained","stateIRM",0.0706239834672242,0.0436609611917175,1990.73209170597,1.61755448207177,0.105917070699734,-0.0149499279989432,0.156197894933392,2087
"RUNX1","unconstrained","stateLAM",-0.483261800844796,0.0554643832612831,2030.23921317943,-8.71301134943181,6.02305632853903e-18,-0.591969994461637,-0.374553607227955,2087
"RUNX1","unconstrained","stateLateAD-DAM",0.40978105942957,0.0555789636862622,2035.84780756768,7.37295250308632,2.41519019003117e-13,0.300848292306437,0.518713826552704,2087
