"gene","variant","term","estimate","se","df","t","p_value","ci_lo","ci_hi","n_obs"
"IKZF2","min10","stateDAM",0.625171492971639,0.0561793922518223,1302.07107116254,11.1281284455575,1.52853060559646e-27,0.515061907484718,0.735281078458559,1375
"IKZF2","min10","stateIRM",-0.0770545204812149,0.0566957838959857,1299.52107453747,-1.35908731101733,0.174354736777161,-0.188176214992613,0.0340671740301831,1375
"IKZF2","min10","stateLAM",-1.06608720142985,0.149384920419095,1312.02087094931,-7.1365114928533,1.57940492271694e-12,-1.35887626528465,-0.773298137575038,1375
"IKZF2","min10","stateLateAD-DAM",0.233049086859289,0.151867614101335,1331.29649649036,1.53455421182679,0.125130970464409,-0.0646059671973551,0.530704140915933,1375
"IKZF2","unconstrained","stateDAM",0.865835659849254,0.0885728253804706,2006.29363356136,9.77540973916094,4.42735752110535e-22,0.692236112094576,1.03943520760393,2087
"IKZF2","unconstrained","stateIRM",0.11788879402932,0.0886134932427072,2006.27314301272,1.33037068865381,0.183547364011317,-0.0557904612706691,0.29156804932931,2087
"IKZF2","unconstrained","stateLAM",-2.23644756335396,0.112500341063037,2037.67290624311,-19.8794736284473,1.61062970497907e-80,-2.45694418008598,-2.01595094662193,2087
"IKZF2","unconstrained","stateLateAD-DAM",-0.782604963423874,0.11274707096762,2041.58813065499,-6.94124429758917,5.2015912278313e-12,-1.00358516188279,-0.561624764964958,2087
