"gene","variant","term","estimate","se","df","t","p_value","ci_lo","ci_hi","n_obs"
"IKZF3","min10","stateDAM",0.464628970428271,0.0578085195524755,1331.26951086892,8.03737881587688,2.00763977090343e-15,0.35132635410584,0.577931586750703,1375
"IKZF3","min10","stateIRM",0.408942048946866,0.0584069973968047,1323.34383102517,7.00159342498984,4.01324791196635e-12,0.294466437604004,0.523417660289728,1375
"IKZF3","min10","stateLAM",-0.00943233204668479,0.152707950774117,1362.02643161335,-0.0617671313043612,0.950757341183551,-0.308734415716869,0.289869751623499,1375
"IKZF3","min10","stateLateAD-DAM",0.228590581377287,0.15386199640912,1373.05582920469,1.48568578799318,0.137591806719379,-0.0729733901740191,0.530154552928593,1375
"IKZF3","unconstrained","stateDAM",0.559258946497307,0.0489095948645618,1983.12900758769,11.4345446541927,2.28700027620131e-29,0.46339790206432,0.655119990930293,2087
"IKZF3","unconstrained","stateIRM",0.465706600404578,0.0489318315290634,1983.06353786399,9.51745695699064,4.95193890672811e-21,0.369801972910032,0.561611227899124,2087
"IKZF3","unconstrained","stateLAM",0.0113021354607876,0.0620849591683505,2033.51545255245,0.182043052168893,0.855567083985735,-0.110382148490819,0.132986419412394,2087
"IKZF3","unconstrained","stateLateAD-DAM",-0.0433280928105113,0.0622023676132416,2040.96733639796,-0.696566617526751,0.486153374964839,-0.165242493085586,0.078586307464563,2087
