"gene","variant","term","estimate","se","df","t","p_value","ci_lo","ci_hi","n_obs"
"PPARG","min10","stateDAM",-0.390108551174771,0.0353019610933154,1309.15373010305,-11.050619826575,3.32662649134758e-27,-0.459299123501303,-0.320917978848239,1375
"PPARG","min10","stateIRM",0.511107357838078,0.0356271149056113,1305.50835834913,14.346021539835,1.88559099042705e-43,0.441279495750009,0.580935219926146,1375
"PPARG","min10","stateLAM",0.485833288169369,0.0937086879041159,1321.62547592164,5.18450635725985,2.50324598618295e-07,0.302167634838797,0.66949894149994,1375
"PPARG","min10","stateLateAD-DAM",-0.666038958271356,0.0950742161242842,1342.33072328676,-7.00546357806082,3.88284968232389e-12,-0.85238099773333,-0.479696918809382,1375
"PPARG","unconstrained","stateDAM",-0.0485591590612146,0.0888790833811854,2009.53192479962,-0.546350808468102,0.584885469095818,-0.22275896146727,0.125640643344841,2087
"PPARG","unconstrained","stateIRM",0.81433262222501,0.0889200166833286,2009.49850751892,9.15803496894403,1.26381047278933e-19,0.640052592020985,0.988612652429034,2087
"PPARG","unconstrained","stateLAM",-0.106839185615814,0.112642110888347,2050.87570657521,-0.948483518048726,0.342995106685261,-0.32761366609954,0.113935294867913,2087
"PPARG","unconstrained","stateLateAD-DAM",-1.67620114719498,0.112847446817579,2057.15432449931,-14.8536913724296,1.73646455578788e-47,-1.89737807870473,-1.45502421568522,2087
