"gene","variant","term","estimate","se","df","t","p_value","ci_lo","ci_hi","n_obs"
"ACTB","min10","stateDAM",0.545725945626375,0.0337882929207594,1292.71426417171,16.1513322648829,1.35695249193431e-53,0.479502108402597,0.611949782850153,1375
"ACTB","min10","stateIRM",0.505768998114137,0.0340906650840485,1289.83923384651,14.8359968005081,4.30165319568468e-46,0.438952522340384,0.572585473887889,1375
"ACTB","min10","stateLAM",0.264573861048171,0.0897242241428751,1303.78491073393,2.94874504154941,0.00324752215449165,0.0887176131873364,0.440430108909005,1375
"ACTB","min10","stateLateAD-DAM",0.427262499426469,0.0911515982823474,1324.63479109401,4.68738351798285,3.05273824053767e-06,0.248608649659805,0.605916349193133,1375
"ACTB","unconstrained","stateDAM",0.789729791457637,0.0702362569525933,1994.47820739367,11.2439048679754,1.74987025749102e-28,0.652069257421653,0.927390325493621,2087
"ACTB","unconstrained","stateIRM",0.73125161466437,0.0702679184989715,1994.43884201283,10.4066212616654,9.81389864684247e-25,0.59352902513779,0.86897420419095,2087
"ACTB","unconstrained","stateLAM",-0.0691227934111869,0.0892197134414308,2034.8747758364,-0.774747987243462,0.438578601780824,-0.243990218467375,0.105744631645001,2087
"ACTB","unconstrained","stateLateAD-DAM",0.162331238687965,0.0893948332081857,2041.01353843868,1.81589061539969,0.069533818048158,-0.0128794148040443,0.337541892179974,2087
