group_id,donor,state,region,gene,count,cpm,log1p_cpm,n_cells,passes_min10
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,IKZF2,26.0,188.8917141923063,5.246453984387676,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,IKZF3,0.0,0.0,0.0,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,IRF8,47.0,341.458098732246,5.836149310750302,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,SPI1,17.0,123.50612081804641,4.824354877893452,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,BHLHE41,39.0,283.33757128845946,5.650162163595703,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,RUNX1,132.0,958.9887028224781,6.866921516499388,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,CEBPB,19.0,138.03625267899307,4.934734709765747,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,PPARG,30.0,217.95197791419957,5.388852426840765,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,ACTB,55.0,399.57862617603257,5.992910067280188,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,GAPDH,28.0,203.42184605325295,5.320185731548213,13,True
H20.33.020|LAM|ITG,H20.33.020,LAM,ITG,B2M,74.0,537.6148788550256,6.289000805051681,13,True
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,IKZF1,5.0,157.9928587227857,5.06885928751841,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,IKZF2,3.0,94.79571523367143,4.562217957814477,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,IKZF3,0.0,0.0,0.0,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,IRF8,10.0,315.9857174455714,5.758856717485511,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,SPI1,2.0,63.19714348911429,4.1619587157670015,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,BHLHE41,12.0,379.1828609346857,5.940652349960608,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,RUNX1,23.0,726.7671501248144,6.5899811483045205,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,CEBPB,1.0,31.598571744557145,3.484268475896257,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,PPARG,18.0,568.7742914020287,6.345240302411374,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,ACTB,5.0,157.9928587227857,5.06885928751841,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,GAPDH,1.0,31.598571744557145,3.484268475896257,5,False
H20.33.020|LAM|LEC,H20.33.020,LAM,LEC,B2M,9.0,284.38714570101433,5.653846664438424,5,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,IKZF1,20.0,254.51121121885416,5.543266288206929,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,IKZF2,8.0,101.80448448754169,4.632828975489257,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,IKZF3,0.0,0.0,0.0,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,IRF8,13.0,165.4322872922552,5.114588543773171,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,SPI1,8.0,101.80448448754169,4.632828975489257,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,BHLHE41,23.0,292.6878929016823,5.682517614684424,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,RUNX1,126.0,1603.4206306787814,7.380517992625728,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,CEBPB,29.0,369.0412562673386,5.913614502847465,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,PPARG,11.0,139.9811661703698,4.948626308196677,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,ACTB,40.0,509.0224224377083,6.234454690316048,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,GAPDH,21.0,267.23677177979687,5.591870067265233,7,False
H20.33.020|LAM|MEC,H20.33.020,LAM,MEC,B2M,31.0,394.49237738922403,5.980131513669823,7,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,IKZF1,21.0,487.49912946584027,6.1913376894256515,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,IKZF2,15.0,348.2136639041716,5.855683952364216,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,IKZF3,0.0,0.0,0.0,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,IRF8,7.0,162.49970982194674,5.096811215546417,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,SPI1,8.0,185.71395408222486,5.229577788420104,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,BHLHE41,13.0,301.7851753836154,5.713023561922305,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,RUNX1,152.0,3528.565127562272,8.168929949013286,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,CEBPB,3.0,69.64273278083432,4.257635241572821,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,PPARG,6.0,139.28546556166864,4.943679386315585,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,ACTB,10.0,232.14244260278107,5.451649608415361,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,GAPDH,1.0,23.214244260278107,3.1869410657988104,6,False
H20.33.020|LAM|MTG,H20.33.020,LAM,MTG,B2M,6.0,139.28546556166864,4.943679386315585,6,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,IKZF1,0.0,0.0,0.0,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,IKZF2,1.0,47.409093064049685,3.879687669300789,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,IKZF3,0.0,0.0,0.0,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,IRF8,0.0,0.0,0.0,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,SPI1,1.0,47.409093064049685,3.879687669300789,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,BHLHE41,0.0,0.0,0.0,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,RUNX1,36.0,1706.7273503057886,7.442918730637628,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,CEBPB,0.0,0.0,0.0,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,PPARG,1.0,47.409093064049685,3.879687669300789,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,ACTB,3.0,142.22727919214907,4.964432733536146,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,GAPDH,2.0,94.81818612809937,4.5624525012831,5,False
H20.33.020|LAM|STG,H20.33.020,LAM,STG,B2M,4.0,189.63637225619874,5.25036780331966,5,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,IKZF1,18.0,291.4366206304745,5.678247961587845,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,IKZF2,5.0,80.95461684179848,4.406165640903727,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,IKZF3,0.0,0.0,0.0,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,IRF8,2.0,32.381846736719396,3.5080122413504133,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,SPI1,4.0,64.76369347343879,4.186067915129295,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,BHLHE41,9.0,145.71831031523726,4.988514492051691,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,RUNX1,72.0,1165.746482521898,7.061974370059491,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,CEBPB,5.0,80.95461684179848,4.406165640903727,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,PPARG,16.0,259.05477389375517,5.560892277650103,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,ACTB,4.0,64.76369347343879,4.186067915129295,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,GAPDH,15.0,242.86385052539546,5.496610079909024,8,False
H20.33.020|LAM|V1C,H20.33.020,LAM,V1C,B2M,24.0,388.58216084063275,5.9650747823233266,8,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,IKZF1,9.0,644.4683136412459,6.469976120997013,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,IKZF2,1.0,71.60759040458288,4.285069467392985,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,IKZF3,0.0,0.0,0.0,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,IRF8,6.0,429.64554242749733,6.065285344380492,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,SPI1,1.0,71.60759040458288,4.285069467392985,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,BHLHE41,2.0,143.21518080916576,4.971306495378823,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,RUNX1,38.0,2721.0884353741494,7.909154671799797,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,CEBPB,2.0,143.21518080916576,4.971306495378823,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,PPARG,2.0,143.21518080916576,4.971306495378823,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,ACTB,3.0,214.82277121374867,5.374457567246759,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,GAPDH,1.0,71.60759040458288,4.285069467392985,1,False
H20.33.020|LateAD-DAM|AnG,H20.33.020,LateAD-DAM,AnG,B2M,3.0,214.82277121374867,5.374457567246759,1,False
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,IKZF1,239.0,621.2617071439897,6.433360755283637,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,IKZF2,41.0,106.57627612093547,4.678200141270482,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,IKZF3,2.0,5.198842737606609,1.8243626194040508,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,IRF8,34.0,88.38032653931235,4.4929005968809586,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,SPI1,43.0,111.77511885854209,4.725395737237971,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,BHLHE41,36.0,93.57916927691896,4.549437253892307,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,RUNX1,982.0,2552.631784164845,7.845271853984437,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,CEBPB,34.0,88.38032653931235,4.4929005968809586,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,PPARG,52.0,135.16991117777184,4.913903452847014,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,ACTB,87.0,226.1496590858875,5.425609091371742,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,GAPDH,72.0,187.15833855383792,5.237283834706556,42,True
H20.33.020|LateAD-DAM|DFC,H20.33.020,LateAD-DAM,DFC,B2M,86.0,223.55023771708417,5.414099458170836,42,True
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,IKZF1,19.0,299.8690045927305,5.706674969332968,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,IKZF2,7.0,110.47805432363756,4.713827749318612,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,IKZF3,0.0,0.0,0.0,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,IRF8,7.0,110.47805432363756,4.713827749318612,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,SPI1,9.0,142.04321270181973,4.963146771336707,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,BHLHE41,2.0,31.565158378182165,3.4832429554344784,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,RUNX1,113.0,1783.4314483672922,7.486855127155797,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,CEBPB,3.0,47.34773756727324,3.878419427986972,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,PPARG,4.0,63.13031675636433,4.1609172124338425,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,ACTB,13.0,205.17352945818408,5.328718190200635,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,GAPDH,0.0,0.0,0.0,8,False
H20.33.020|LateAD-DAM|FI,H20.33.020,LateAD-DAM,FI,B2M,6.0,94.69547513454648,4.561171015570416,8,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,IKZF1,19.0,564.3676112398265,6.337476158934943,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,IKZF2,3.0,89.11067545891997,4.501038642156261,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,IKZF3,0.0,0.0,0.0,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,IRF8,2.0,59.407116972613316,4.101106928671687,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,SPI1,2.0,59.407116972613316,4.101106928671687,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,BHLHE41,0.0,0.0,0.0,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,RUNX1,87.0,2584.209588308679,7.857561862305226,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,CEBPB,0.0,0.0,0.0,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,PPARG,0.0,0.0,0.0,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,ACTB,2.0,59.407116972613316,4.101106928671687,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,GAPDH,1.0,29.703558486306658,3.424378559482,4,False
H20.33.020|LateAD-DAM|HIP,H20.33.020,LateAD-DAM,HIP,B2M,2.0,59.407116972613316,4.101106928671687,4,False
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,IKZF1,55.0,369.59633360437067,5.915113420667867,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,IKZF2,10.0,67.19933338261285,4.222434790353154,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,IKZF3,0.0,0.0,0.0,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,IRF8,12.0,80.6392000591354,4.402309539499903,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,SPI1,10.0,67.19933338261285,4.222434790353154,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,BHLHE41,10.0,67.19933338261285,4.222434790353154,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,RUNX1,291.0,1955.5006014340338,7.578912749053453,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,CEBPB,30.0,201.59800014783855,5.311223720827259,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,PPARG,11.0,73.91926672087413,4.316411090032983,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,ACTB,41.0,275.5172668687126,5.622273267000706,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,GAPDH,16.0,107.51893341218056,4.686924659251651,11,True
H20.33.020|LateAD-DAM|ITG,H20.33.020,LateAD-DAM,ITG,B2M,42.0,282.23720020697397,5.6462847098560776,11,True
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,IKZF1,9.0,345.76818164355143,5.848656492264576,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,IKZF2,1.0,38.418686849283496,3.6742399893808733,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,IKZF3,0.0,0.0,0.0,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,IRF8,1.0,38.418686849283496,3.6742399893808733,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,SPI1,5.0,192.09343424641744,5.263174187025308,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,BHLHE41,4.0,153.67474739713398,5.041324508295525,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,RUNX1,62.0,2381.9585846555765,7.776098097449427,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,CEBPB,3.0,115.25606054785048,4.7557951768535,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,PPARG,6.0,230.51212109570096,5.44463223110032,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,ACTB,3.0,115.25606054785048,4.7557951768535,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,GAPDH,3.0,115.25606054785048,4.7557951768535,3,False
H20.33.020|LateAD-DAM|LEC,H20.33.020,LateAD-DAM,LEC,B2M,9.0,345.76818164355143,5.848656492264576,3,False
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,IKZF1,78.0,487.72862279193373,6.19180737180989,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,IKZF2,10.0,62.52931061435048,4.151501383879261,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,IKZF3,0.0,0.0,0.0,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,IRF8,11.0,68.78224167578553,4.245379560146411,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,SPI1,14.0,87.54103486009066,4.483466115287313,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,BHLHE41,29.0,181.3350007816164,5.205845658766624,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,RUNX1,345.0,2157.2612161950915,7.677058183995487,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,CEBPB,11.0,68.78224167578553,4.245379560146411,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,PPARG,41.0,256.37017351883696,5.5505154124526905,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,ACTB,55.0,343.91120837892765,5.843287016889184,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,GAPDH,43.0,268.87603564170706,5.597962726314249,12,True
H20.33.020|LateAD-DAM|MEC,H20.33.020,LateAD-DAM,MEC,B2M,39.0,243.86431139596687,5.5007042260868,12,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,IKZF1,93.0,602.0118848797918,6.401936906118015,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,IKZF2,13.0,84.15219896169133,4.444440231340033,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,IKZF3,0.0,0.0,0.0,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,IRF8,14.0,90.62544503566758,4.517709017337367,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,SPI1,8.0,51.78596859181005,3.966245409028159,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,BHLHE41,20.0,129.46492147952512,4.871104389706126,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,RUNX1,381.0,2466.3067541849537,7.810882451801009,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,CEBPB,5.0,32.36623036988128,3.507544321739842,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,PPARG,23.0,148.8846597014539,5.0098660629902145,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,ACTB,37.0,239.51010473712148,5.482762104202155,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,GAPDH,13.0,84.15219896169133,4.444440231340033,17,True
H20.33.020|LateAD-DAM|MTG,H20.33.020,LateAD-DAM,MTG,B2M,44.0,284.82282725495526,5.655372133737128,17,True
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,IKZF1,32.0,687.0196229979819,6.533817359325997,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,IKZF2,1.0,21.469363218686933,3.1121527466184142,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,IKZF3,2.0,42.938726437373866,3.7827960824074647,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,IRF8,2.0,42.938726437373866,3.7827960824074647,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,SPI1,8.0,171.75490574949546,5.151873860215595,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,BHLHE41,6.0,128.8161793121216,4.866119444515335,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,RUNX1,110.0,2361.629954055563,7.767530664862713,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,CEBPB,0.0,0.0,0.0,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,PPARG,15.0,322.04044828030396,5.777777542256432,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,ACTB,6.0,128.8161793121216,4.866119444515335,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,GAPDH,6.0,128.8161793121216,4.866119444515335,4,False
H20.33.020|LateAD-DAM|STG,H20.33.020,LateAD-DAM,STG,B2M,14.0,300.57108506161705,5.709005759726191,4,False
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,IKZF1,207.0,293.54706963447006,5.6854388192998755,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,IKZF2,45.0,63.814580355319585,4.171530583531618,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,IKZF3,0.0,0.0,0.0,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,IRF8,90.0,127.62916071063917,4.856933541235621,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,SPI1,65.0,92.17661606879496,4.534496789661326,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,BHLHE41,337.0,477.90030177206,6.171492437484218,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,RUNX1,1126.0,1596.7826106686634,7.3763720786921,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,CEBPB,101.0,143.22828035305062,4.971397324575235,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,PPARG,81.0,114.86624463957524,4.752436462365302,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,ACTB,108.0,153.154992852767,5.037958543381206,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,GAPDH,71.0,100.68522678283756,4.621882029797237,181,True
H20.33.024|DAM|DFC,H20.33.024,DAM,DFC,B2M,136.0,192.86184285163253,5.2671457551145675,181,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,IKZF1,83.0,288.5752033933662,5.6684150332039565,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,IKZF2,17.0,59.105764550448505,4.096105752922359,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,IKZF3,0.0,0.0,0.0,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,IRF8,22.0,76.48981294763925,4.350146481882628,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,SPI1,27.0,93.87386134482999,4.5525482340082535,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,BHLHE41,62.0,215.56220012516513,5.377877804679842,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,RUNX1,337.0,1171.6848619706557,7.067051152686384,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,CEBPB,20.0,69.53619358876294,4.256125962319393,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,PPARG,32.0,111.25790974202073,4.720798989547551,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,ACTB,54.0,187.74772268965998,5.240411322836004,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,GAPDH,20.0,69.53619358876294,4.256125962319393,42,True
H20.33.024|DAM|MEC,H20.33.024,DAM,MEC,B2M,38.0,132.11876781864962,4.89124172086006,42,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,IKZF1,37.0,278.4865385628589,5.632954128869501,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,IKZF2,16.0,120.42661127042548,4.799310057819909,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,IKZF3,0.0,0.0,0.0,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,IRF8,12.0,90.31995845281911,4.514369366698932,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,SPI1,15.0,112.89994806602388,4.735320414491873,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,BHLHE41,42.0,316.1198545848669,5.759279792592284,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,RUNX1,235.0,1768.7658530343742,7.478602530395997,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,CEBPB,27.0,203.219906518843,5.319197386379971,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,PPARG,8.0,60.21330563521274,4.11436457822772,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,ACTB,24.0,180.63991690563822,5.202026248762338,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,GAPDH,7.0,52.68664243081115,3.9831642262676303,26,True
H20.33.024|DAM|MTG,H20.33.024,DAM,MTG,B2M,30.0,225.79989613204776,5.424068113881922,26,True
H20.33.024|Homeostatic|DFC,H20.33.024,Homeostatic,DFC,IKZF1,21.0,246.1610596647521,5.5100401875470455,35,True
H20.33.024|Homeostatic|DFC,H20.33.024,Homeostatic,DFC,IKZF2,3.0,35.16586566639315,3.5881157365941454,35,True
H20.33.024|Homeostatic|DFC,H20.33.024,Homeostatic,DFC,IKZF3,0.0,0.0,0.0,35,True
H20.33.024|Homeostatic|DFC,H20.33.024,Homeostatic,DFC,IRF8,0.0,0.0,0.0,35,True
