"gene","variant","term","estimate","se","df","t","p_value","ci_lo","ci_hi","n_obs"
"GAPDH","min10","stateDAM",0.564753194696145,0.0456460667594911,1300.82822027418,12.3724393970641,2.54225091586725e-33,0.475288547811631,0.654217841580658,1375
"GAPDH","min10","stateIRM",0.349814657140336,0.0460629453521423,1297.20700453405,7.5942746271666,5.89483071238808e-14,0.2595329432283,0.440096371052371,1375
"GAPDH","min10","stateLAM",0.969426852869229,0.121125660072884,1314.95759890504,8.00348045398391,2.6365544114526e-15,0.732024921522735,1.20682878421572,1375
"GAPDH","min10","stateLateAD-DAM",0.634003410221399,0.12287302380079,1337.39143295988,5.15982589676714,2.84461201060707e-07,0.393176708900319,0.874830111542479,1375
"GAPDH","unconstrained","stateDAM",1.13439880159936,0.0880780384199946,1998.18937266167,12.8794739522927,1.59727136180782e-36,0.961769018467233,1.30702858473148,2087
"GAPDH","unconstrained","stateIRM",0.876592693049343,0.0881177174218264,1998.15452482873,9.94797321919978,8.63403169562567e-23,0.703885140502686,1.049300245596,2087
"GAPDH","unconstrained","stateLAM",-0.0351914273101113,0.111936087332502,2034.6095222739,-0.314388577881738,0.75325816380489,-0.254582127052145,0.184199272431922,2087
"GAPDH","unconstrained","stateLateAD-DAM",0.150286365013854,0.112165332825503,2039.90730549378,1.33986465539809,0.180438583483505,-0.0695536476380799,0.370126377665788,2087
