names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,contrast
IRF8,20.200268,1.1901487,9.736650683401983e-91,6.661143021741982e-89,0.3432981043449086,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
SMAD7,20.161278,1.9040167,2.142798684319352e-90,1.463219676208444e-88,0.22459318906223788,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
APPL2,20.121773,0.7212175,4.757655935683405e-90,3.2367093847945785e-88,0.6444556282502936,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
LINC00578,20.10341,2.847535,6.889245803427166e-90,4.669505289837735e-88,0.181311860426103,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
DHRS3,20.066809,1.0731049,1.439577993471021e-89,9.721401132662885e-88,0.3868478443214226,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
FARP1,20.062283,0.82174015,1.5767936403588506e-89,1.062840221561221e-87,0.5874182184197282,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
PIK3R5,20.020338,0.6632206,3.662216760450927e-89,2.459464140353475e-87,0.8189901023318236,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
SLC1A3,19.989305,0.4561092,6.823784155997658e-89,4.574309961422533e-87,0.9864787787284013,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
ELMO1,19.967741,0.38376433,1.0510015010195223e-88,7.032487374554943e-87,0.9755074651904043,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
ARHGAP17,19.911318,0.9125642,3.246558172090274e-88,2.168380942640075e-86,0.45965442039926185,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
AL353138.1,19.885794,3.1438942,5.402023764565442e-88,3.601447573895442e-86,0.1707767153162221,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
LMO2,19.818756,1.3607401,2.0511946053400133e-87,1.3600683650371346e-85,0.29082368730078845,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
AIG1,19.815811,0.89802104,2.174720843751254e-87,1.4393663219193425e-85,0.49739976514007717,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
SYT17,19.755123,0.81648433,7.247833721207039e-87,4.7884108669656827e-85,0.5522898842476095,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
ARHGAP20,19.720724,1.9740791,1.4316475938766723e-86,9.44139343846488e-85,0.2198624391880557,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
ATP8B4,19.718838,0.5869329,1.4860245318029455e-86,9.782371202971152e-85,0.8157691662472739,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
PPT1,19.709969,1.1537644,1.7707671598395616e-86,1.1615026669764838e-84,0.3397416540848851,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
ST6GALNAC3,19.681435,0.9079656,3.110686726665636e-86,2.0331115157623024e-84,0.5790974668679751,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
GRAMD1B,19.635786,0.7880516,7.648736378396903e-86,4.972493786602221e-84,0.6112732762959235,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
CD86,19.571972,0.83420956,2.681031954691957e-85,1.7337182080155535e-83,0.6105015936923335,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
MINK1,19.552402,1.071866,3.935404491208849e-85,2.535910911667871e-83,0.37151484650226474,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
TANC1,19.504156,2.1479564,1.0121380334413042e-84,6.510591241122175e-83,0.2043616842811609,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
TJP1,19.496546,1.0892849,1.1745170272605164e-84,7.541841704344238e-83,0.362791477939943,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
FMNL2,19.41901,0.49400818,5.330752592323099e-84,3.417003075860206e-82,0.9321254823016273,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
PTPRC,19.41541,0.6063488,5.717942647065959e-84,3.6587835458961736e-82,0.867203489347425,Micro-PVM_3-SEAAD,IRM_vs_Homeostatic
