names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,contrast
SPP1,55.765755,7.0477304,0.0,0.0,0.9637804187889077,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
RAPGEF1,48.801323,3.245253,0.0,0.0,0.9700056593095643,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
PADI2,46.629696,5.7823663,0.0,0.0,0.8217317487266553,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
OLR1,45.30225,5.9321494,0.0,0.0,0.7611771363893605,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
CD83,45.155296,6.146459,0.0,0.0,0.7543859649122807,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
DOCK4,45.02145,1.7297487,0.0,0.0,0.9988681380871534,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
RNASET2,43.425385,3.0359123,0.0,0.0,0.9224674589700057,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
HIF1A-AS3,42.420048,4.647101,0.0,0.0,0.799660441426146,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
SDK1,42.16218,4.428295,0.0,0.0,0.812110922467459,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
RGS1,41.842823,4.714945,0.0,0.0,0.8081494057724957,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
ELL2,41.837124,3.1503663,0.0,0.0,0.9524617996604414,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
MYO1E,39.43366,3.7835915,0.0,0.0,0.8092812676853424,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
SORL1,37.517937,3.379891,4.697673714549004e-308,5.928950194007176e-305,0.8630447085455575,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
HK2,37.065563,4.6727395,1.0084266245775001e-300,1.1906265447148737e-297,0.6513865308432372,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
GNA13,36.066914,2.5569777,7.490987093120466e-285,7.410205907981141e-282,0.8885116015846066,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
LIMS1,35.74668,2.6410806,7.449372469823422e-280,7.175117941263344e-277,0.8432371250707413,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
KCNQ3,35.260628,3.194703,2.358196627317582e-272,2.2131373014474567e-269,0.8358800226372383,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
GBE1,35.229927,3.3696754,6.964075400585922e-272,6.372303093421134e-269,0.7719298245614035,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
PGK1,34.220848,2.8865387,1.1842830133390902e-256,1.0320462516958103e-253,0.7628749292586304,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
MALAT1,34.092995,1.0451174,9.36757809383707e-255,7.973551763082108e-252,1.0,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
TBC1D22A,33.96996,1.5684092,6.18922692957894e-253,5.034042107767083e-250,0.9417091114883984,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
ITGAX,33.358337,3.6794515,5.5147281734468575e-244,4.119276854618948e-241,0.6502546689303905,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
SPATA13,33.05411,3.4367394,1.357773880049545e-239,9.93917635673868e-237,0.6615732880588568,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
UGCG,32.901783,2.940876,2.0724519156038947e-237,1.487329658098395e-234,0.7707979626485568,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
PLXDC2,32.297966,1.035635,7.470247847505825e-229,5.158840405029447e-226,0.989247311827957,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
ADAM28,32.232304,2.518976,6.227180984508395e-228,4.220760207666514e-225,0.8771929824561403,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
AC131944.1,32.19842,5.167021,1.8569604751172636e-227,1.2357565518139448e-224,0.5415959252971138,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
PDE8A,32.156403,2.297733,7.1878587991134e-227,4.697907498327671e-224,0.8494623655913979,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
PDE3B,32.05515,2.3445466,1.8611356540817574e-225,1.1950776504394105e-222,0.8794567062818336,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
SGK1,32.037136,3.1891906,3.316530612649166e-225,2.092902361268485e-222,0.7028862478777589,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
HIF1A,31.959442,2.1476781,3.9942112959333236e-224,2.4778326719060266e-221,0.9422750424448217,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
FTH1,30.959871,2.3890517,1.8711321197340322e-210,1.0376561623391713e-207,0.9009620826259196,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
BHLHE41,30.571154,3.2227755,2.9603429146587577e-205,1.6171867316332119e-202,0.6270514997170346,Micro-PVM_4-SEAAD,LAM_vs_Homeostatic
