names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,contrast
JPX,18.655418,0.40248793,1.141062248333077e-77,3.262814011815543e-75,0.6438658485246654,BraakHighV_VI,DAM_BraakHigh_vs_Low
SPATS2L,18.44817,0.68627536,5.394066033854841e-76,1.518678545424008e-73,0.3863169577364171,BraakHighV_VI,DAM_BraakHigh_vs_Low
RPS26,17.802109,0.9834299,6.805702084114128e-71,1.7298298748657026e-68,0.23786500656979934,BraakHighV_VI,DAM_BraakHigh_vs_Low
ELMO1,17.713293,0.15620227,3.311184783542789e-70,8.358115466375834e-68,0.9883529576853896,BraakHighV_VI,DAM_BraakHigh_vs_Low
ATG7,17.588541,0.32056066,3.0154513729652773e-69,7.508063653190619e-67,0.8079449922820804,BraakHighV_VI,DAM_BraakHigh_vs_Low
MITF,17.173729,0.5229478,4.1770348033088297e-66,9.737812155153279e-64,0.5208256260444706,BraakHighV_VI,DAM_BraakHigh_vs_Low
CD163,17.063894,0.77093977,2.7555991471293713e-65,6.343250590193844e-63,0.3304162573830512,BraakHighV_VI,DAM_BraakHigh_vs_Low
STARD13,16.936773,0.54174316,2.409862375680909e-64,5.444652642734379e-62,0.5245506384824401,BraakHighV_VI,DAM_BraakHigh_vs_Low
ESR1,16.771885,0.87336797,3.9187460856915403e-63,8.692728817114912e-61,0.24869560780211508,BraakHighV_VI,DAM_BraakHigh_vs_Low
APOE,16.479446,0.4539998,5.155417357366165e-61,1.123175182719994e-58,0.7112477515978007,BraakHighV_VI,DAM_BraakHigh_vs_Low
FNDC3B,16.35521,0.3633896,3.9933941256688566e-60,8.497803394977082e-58,0.6670706349105104,BraakHighV_VI,DAM_BraakHigh_vs_Low
HLA-DRB1,16.32442,0.4217792,6.616515261358381e-60,1.3998328039362897e-57,0.602775899679802,BraakHighV_VI,DAM_BraakHigh_vs_Low
IL15,16.221138,0.9243051,3.575085452867847e-59,7.520212796575636e-57,0.22864177371825128,BraakHighV_VI,DAM_BraakHigh_vs_Low
THRB,16.209316,0.5819812,4.33365301912577e-59,9.063773380172703e-57,0.4040617943844162,BraakHighV_VI,DAM_BraakHigh_vs_Low
PTPRG,15.9498005,0.68887275,2.8580948306164425e-57,5.716345841278274e-55,0.37830562961640024,BraakHighV_VI,DAM_BraakHigh_vs_Low
IRS2,15.780247,0.41614953,4.255200074792085e-56,8.240453859125137e-54,0.5701947977394788,BraakHighV_VI,DAM_BraakHigh_vs_Low
PADI2,15.618079,0.4432521,5.483274331187202e-55,1.0345016690504267e-52,0.5689956498998584,BraakHighV_VI,DAM_BraakHigh_vs_Low
MT-ATP6,15.537833,0.45564154,1.9237951631265663e-54,3.592491161509973e-52,0.6901733661610685,BraakHighV_VI,DAM_BraakHigh_vs_Low
KDM6A,15.420516,0.27728042,1.1914781843129632e-53,2.1696165683601378e-51,0.7082881526744824,BraakHighV_VI,DAM_BraakHigh_vs_Low
C22orf34,15.098779,0.5161587,1.649608083239145e-51,2.8888662896955e-49,0.43347918713084743,BraakHighV_VI,DAM_BraakHigh_vs_Low
ZNF804A,15.075193,0.70362675,2.3582387212940806e-51,4.090705944932921e-49,0.3075686639707102,BraakHighV_VI,DAM_BraakHigh_vs_Low
MTRNR2L12,14.917836,0.7100526,2.5232387570836864e-50,4.2559014630423966e-48,0.30251693477401165,BraakHighV_VI,DAM_BraakHigh_vs_Low
TSIX,14.9133005,1.5276634,2.7006695520177736e-50,4.534275517128557e-48,0.13143425735753742,BraakHighV_VI,DAM_BraakHigh_vs_Low
MT-CO1,14.827995,0.3781785,9.657478603547575e-50,1.6066971562202036e-47,0.6798020130375435,BraakHighV_VI,DAM_BraakHigh_vs_Low
ATP1B3,14.748821,0.5545007,3.1308706599224696e-49,5.115758795706353e-47,0.3591320210743854,BraakHighV_VI,DAM_BraakHigh_vs_Low
MT-CYB,14.631386,0.42978728,1.7714262428561054e-48,2.8312651491168694e-46,0.6415696079807116,BraakHighV_VI,DAM_BraakHigh_vs_Low
ABHD2,14.574656,0.5047257,4.0716980452939e-48,6.4514381019827725e-46,0.3901822959854061,BraakHighV_VI,DAM_BraakHigh_vs_Low
HSPH1,14.448383,0.5672767,2.5663941167080037e-47,3.997131534707644e-45,0.3707790633889959,BraakHighV_VI,DAM_BraakHigh_vs_Low
AC078845.1,14.425984,0.9854286,3.551656395415476e-47,5.4849863176625246e-45,0.18645473216905434,BraakHighV_VI,DAM_BraakHigh_vs_Low
SLC1A3,14.223027,0.16010915,6.5938138106229915e-46,9.810576393602119e-44,0.9875747872788274,BraakHighV_VI,DAM_BraakHigh_vs_Low
HCLS1,14.186748,0.2512627,1.1067449844139704e-45,1.6333860151022472e-43,0.7533199811197999,BraakHighV_VI,DAM_BraakHigh_vs_Low
LINC00486,14.071889,0.3876952,5.653882574774929e-45,8.244532116308253e-43,0.556200487313271,BraakHighV_VI,DAM_BraakHigh_vs_Low
KHDRBS3,14.064819,0.2841685,6.248199742743232e-45,9.075014237466073e-43,0.7565347178813354,BraakHighV_VI,DAM_BraakHigh_vs_Low
CELF2,13.996033,0.108298615,1.648169435653459e-44,2.3749862013524512e-42,0.9847555141665285,BraakHighV_VI,DAM_BraakHigh_vs_Low
ARID5B,13.908028,0.5311085,5.661936253798128e-44,8.063522522383864e-42,0.3664034494635727,BraakHighV_VI,DAM_BraakHigh_vs_Low
CARMIL1,13.868459,0.36697334,9.836722777531883e-44,1.3794401930285228e-41,0.572809960581204,BraakHighV_VI,DAM_BraakHigh_vs_Low
CPA6,13.851927,0.9270255,1.2384489263047729e-43,1.7300942424305722e-41,0.1937261605582416,BraakHighV_VI,DAM_BraakHigh_vs_Low
MT-ND2,13.835749,0.42167816,1.5511264071695266e-43,2.1586607463426555e-41,0.57737692788529,BraakHighV_VI,DAM_BraakHigh_vs_Low
ANKUB1,13.735309,0.45144746,6.238947684543712e-43,8.584651285788888e-41,0.45446427432420367,BraakHighV_VI,DAM_BraakHigh_vs_Low
AP003086.1,13.644701,0.37782818,2.171028120780362e-42,2.964992546592613e-40,0.5518503871716695,BraakHighV_VI,DAM_BraakHigh_vs_Low
CPM,13.459376,0.425209,2.7119726848133847e-41,3.622661030542142e-39,0.5022643483141768,BraakHighV_VI,DAM_BraakHigh_vs_Low
MT-CO3,13.184828,0.36108112,1.072986753636158e-39,1.3589061650462635e-37,0.7408692546148057,BraakHighV_VI,DAM_BraakHigh_vs_Low
ALCAM,13.125138,0.3955045,2.3635045760389774e-39,2.9727364600550723e-37,0.5612139458342369,BraakHighV_VI,DAM_BraakHigh_vs_Low
PRKAG2,13.093388,0.26762334,3.5922294800115174e-39,4.487344409484694e-37,0.7439053948895891,BraakHighV_VI,DAM_BraakHigh_vs_Low
IQGAP1,13.088359,0.5368457,3.83812274856995e-39,4.77820172518397e-37,0.3171108191200296,BraakHighV_VI,DAM_BraakHigh_vs_Low
PRKCH,13.069221,0.3043991,4.9368890780660515e-39,6.0840093315251035e-37,0.6369898837847147,BraakHighV_VI,DAM_BraakHigh_vs_Low
MT-ND4,13.018703,0.362558,9.578307778988403e-39,1.164703132952673e-36,0.6738445445151743,BraakHighV_VI,DAM_BraakHigh_vs_Low
AC008957.2,12.94553,0.44665238,2.4903959153555887e-38,2.998387529537168e-36,0.42101570373394226,BraakHighV_VI,DAM_BraakHigh_vs_Low
MS4A6A,12.933139,0.3846147,2.9262195060000944e-38,3.50008366467678e-36,0.6902371506206227,BraakHighV_VI,DAM_BraakHigh_vs_Low
RESF1,12.866346,0.32802162,6.961842358440364e-38,8.300012773982924e-36,0.5358404878235467,BraakHighV_VI,DAM_BraakHigh_vs_Low
SAT1,12.752945,0.19358088,3.001873907814227e-37,3.4879868857113813e-35,0.7991299799716797,BraakHighV_VI,DAM_BraakHigh_vs_Low
PDGFC,12.727113,0.36619848,4.180102218388789e-37,4.826369756947888e-35,0.5415555753996096,BraakHighV_VI,DAM_BraakHigh_vs_Low
ABHD3,12.690766,0.34612158,6.653190503038239e-37,7.609794550053206e-35,0.5207363278010946,BraakHighV_VI,DAM_BraakHigh_vs_Low
DST,12.625236,0.1920879,1.532819732354126e-36,1.7423209634749493e-34,0.823444615953769,BraakHighV_VI,DAM_BraakHigh_vs_Low
AC079793.1,12.545497,0.3868237,4.207665344398234e-36,4.738607977548301e-34,0.48118996287744453,BraakHighV_VI,DAM_BraakHigh_vs_Low
JAZF1,12.3474655,0.2025018,5.027015691648466e-35,5.492352278508224e-33,0.913788924466443,BraakHighV_VI,DAM_BraakHigh_vs_Low
CLEC5A,12.197412,1.053622,3.2086229507346733e-34,3.4139188552279006e-32,0.1466022018395438,BraakHighV_VI,DAM_BraakHigh_vs_Low
PAX8-AS1,12.032777,0.6678415,2.389842898185193e-33,2.4570404470920296e-31,0.21642067126765235,BraakHighV_VI,DAM_BraakHigh_vs_Low
MBNL2,11.934202,0.2260157,7.850819562725318e-33,7.981884633758593e-31,0.6635369758512036,BraakHighV_VI,DAM_BraakHigh_vs_Low
FCGR2A,11.93244,0.32151806,8.018816905464562e-33,8.130102979415745e-31,0.5086938218372475,BraakHighV_VI,DAM_BraakHigh_vs_Low
PRKCE,11.909886,0.30699852,1.0512080043591695e-32,1.0570127518557682e-30,0.5997397594050186,BraakHighV_VI,DAM_BraakHigh_vs_Low
RBMS3,11.889648,0.651427,1.3396968860333922e-32,1.339733489773448e-30,0.2821059077166439,BraakHighV_VI,DAM_BraakHigh_vs_Low
MS4A14,11.885308,0.59874636,1.4111409867535902e-32,1.4035100884828304e-30,0.24787916671982038,BraakHighV_VI,DAM_BraakHigh_vs_Low
XPR1,11.76673,0.2688926,5.79260896787689e-32,5.60886986331381e-30,0.6128028167217339,BraakHighV_VI,DAM_BraakHigh_vs_Low
PBX3,11.735507,0.3656408,8.382242578471787e-32,8.073643700385418e-30,0.511819260355407,BraakHighV_VI,DAM_BraakHigh_vs_Low
DENND4C,11.699625,0.2825743,1.2801820998023531e-31,1.2202069019496335e-29,0.5659467527331641,BraakHighV_VI,DAM_BraakHigh_vs_Low
UBXN2B,11.6910305,0.3478643,1.4165768870549567e-31,1.3467046920285316e-29,0.45215527688833895,BraakHighV_VI,DAM_BraakHigh_vs_Low
MT-ND3,11.459924,0.36603636,2.0969976117790368e-30,1.9188052397181132e-28,0.669124494508158,BraakHighV_VI,DAM_BraakHigh_vs_Low
PARVG,11.408979,0.3102098,3.771282710413473e-30,3.433649713528446e-28,0.47782214341297885,BraakHighV_VI,DAM_BraakHigh_vs_Low
NCOA3,11.391327,0.18606927,4.619033163018996e-30,4.1846839801895615e-28,0.7595070736965646,BraakHighV_VI,DAM_BraakHigh_vs_Low
MGAM,11.090171,1.239537,1.4002048196506036e-28,1.2058563906830999e-26,0.1159856612534922,BraakHighV_VI,DAM_BraakHigh_vs_Low
ARL17B,11.040646,0.446815,2.432790670022603e-28,2.0853061197540348e-26,0.3207082626388907,BraakHighV_VI,DAM_BraakHigh_vs_Low
MCTP1,11.0159855,0.48439533,3.200140491487188e-28,2.7302643852895706e-26,0.301254002474837,BraakHighV_VI,DAM_BraakHigh_vs_Low
ABHD15-AS1,10.939761,0.30256647,7.439534410656474e-28,6.259641355504313e-26,0.5294365280842975,BraakHighV_VI,DAM_BraakHigh_vs_Low
RASA1,10.866938,0.13810945,1.656692290602422e-27,1.3718686544873133e-25,0.7956983760476597,BraakHighV_VI,DAM_BraakHigh_vs_Low
AC066613.2,10.839909,0.4004548,2.226935390880471e-27,1.8275350278389266e-25,0.380436030565513,BraakHighV_VI,DAM_BraakHigh_vs_Low
PELI1,10.805216,0.18073356,3.2519077201443456e-27,2.6567650550223925e-25,0.8035566214647464,BraakHighV_VI,DAM_BraakHigh_vs_Low
TBC1D16,10.782865,0.32624748,4.14766003376216e-27,3.373522331016196e-25,0.470780339078187,BraakHighV_VI,DAM_BraakHigh_vs_Low
KLF7,10.731607,0.3634186,7.232674044086787e-27,5.805331199289922e-25,0.40765923790327724,BraakHighV_VI,DAM_BraakHigh_vs_Low
CHORDC1,10.727497,0.42468184,7.561693210554806e-27,6.056138582046312e-25,0.33016111954483407,BraakHighV_VI,DAM_BraakHigh_vs_Low
LINC02397,10.541976,0.6212314,5.532386106196454e-26,4.3546422338257295e-24,0.21875518248733877,BraakHighV_VI,DAM_BraakHigh_vs_Low
ELMO1-AS1,10.456101,0.49711987,1.3739251060510134e-25,1.0676652400546315e-23,0.2706502187806963,BraakHighV_VI,DAM_BraakHigh_vs_Low
FAM49A,10.425191,0.2698483,1.9027735318188111e-25,1.466177137644217e-23,0.535636377552973,BraakHighV_VI,DAM_BraakHigh_vs_Low
SNCA,10.392726,0.30138937,2.6759460945375193e-25,2.05329775694272e-23,0.5733202362576382,BraakHighV_VI,DAM_BraakHigh_vs_Low
AP001977.1,10.373318,0.69043076,3.27938755341896e-25,2.5110640971273504e-23,0.1901669877151131,BraakHighV_VI,DAM_BraakHigh_vs_Low
IQGAP2,10.2999115,0.5355373,7.052634813295182e-25,5.311388617313106e-23,0.24981821429027032,BraakHighV_VI,DAM_BraakHigh_vs_Low
TPRG1,10.259951,0.8081143,1.0676096714900843e-24,7.926081457648798e-23,0.15731799104466188,BraakHighV_VI,DAM_BraakHigh_vs_Low
TMLHE-AS1,10.195313,0.48887873,2.080732295692204e-24,1.5261900351629332e-22,0.277615481764023,BraakHighV_VI,DAM_BraakHigh_vs_Low
PDGFB,10.189111,0.28462976,2.2178463011853696e-24,1.623507849393714e-22,0.5229432701016724,BraakHighV_VI,DAM_BraakHigh_vs_Low
PDE3B,10.172897,0.20371905,2.619973797546572e-24,1.9140451290219974e-22,0.794537498883772,BraakHighV_VI,DAM_BraakHigh_vs_Low
PEAK1,10.141371,0.20469174,3.6198234276816445e-24,2.6287531205669813e-22,0.6641875773386572,BraakHighV_VI,DAM_BraakHigh_vs_Low
SLC11A1,10.071142,0.29302448,7.411243384858964e-24,5.298025764242636e-22,0.5799665769431935,BraakHighV_VI,DAM_BraakHigh_vs_Low
LRP1B,10.0689745,0.18190718,7.57639186144749e-24,5.405526676819485e-22,0.6680656724795571,BraakHighV_VI,DAM_BraakHigh_vs_Low
LSAMP,10.049564,0.19620976,9.227423318870197e-24,6.557920794057633e-22,0.6517496077255738,BraakHighV_VI,DAM_BraakHigh_vs_Low
CD14,10.032679,0.34824204,1.0950514478038606e-23,7.737447498275889e-22,0.4259526209034431,BraakHighV_VI,DAM_BraakHigh_vs_Low
RPS6KA2,10.022524,0.19911236,1.2136381671968608e-23,8.509649532101973e-22,0.765451785327023,BraakHighV_VI,DAM_BraakHigh_vs_Low
TANC2,9.992911,0.1383826,1.6370113263938335e-23,1.141261934425537e-21,0.8382043398946281,BraakHighV_VI,DAM_BraakHigh_vs_Low
JUN,9.978533,0.8781203,1.8924371004217808e-23,1.3118388316768484e-21,0.13586089885060404,BraakHighV_VI,DAM_BraakHigh_vs_Low
FAM53B,9.869638,0.19307058,5.636756515262636e-23,3.834775561619475e-21,0.6376532421640791,BraakHighV_VI,DAM_BraakHigh_vs_Low
AC012368.1,9.768699,0.31454456,1.5341017519722701e-22,1.0302689582373773e-20,0.42452384900942736,BraakHighV_VI,DAM_BraakHigh_vs_Low
ROCK1,9.698655,0.14852148,3.0549926800558754e-22,2.044164297673219e-20,0.7890775491459261,BraakHighV_VI,DAM_BraakHigh_vs_Low
SAMD12,9.572778,0.26904765,1.040712983996804e-21,6.753747504834578e-20,0.5294747987600301,BraakHighV_VI,DAM_BraakHigh_vs_Low
FAM177B,9.506323,0.309471,1.9752044275339786e-21,1.268323811441599e-19,0.44632537728507826,BraakHighV_VI,DAM_BraakHigh_vs_Low
DUSP10,9.478901,0.57758915,2.56974933331516e-21,1.6443250935081849e-19,0.1969153835359553,BraakHighV_VI,DAM_BraakHigh_vs_Low
PCBP1-AS1,9.414884,0.3111961,4.736055182148588e-21,2.999037296225267e-19,0.4081057291201572,BraakHighV_VI,DAM_BraakHigh_vs_Low
MIR181A1HG,9.37383,0.32051656,6.994722401056619e-21,4.398863137475486e-19,0.42429422495503194,BraakHighV_VI,DAM_BraakHigh_vs_Low
FGD4,9.298376,0.09372978,1.4260665696194075e-20,8.787114901454534e-19,0.9405401268035056,BraakHighV_VI,DAM_BraakHigh_vs_Low
ZNF100,9.256891,0.35941377,2.104714274140446e-20,1.283910785796908e-18,0.3320236257638189,BraakHighV_VI,DAM_BraakHigh_vs_Low
UTRN,9.251238,0.18572286,2.2190834155481257e-20,1.3514254923873038e-18,0.7473497557055199,BraakHighV_VI,DAM_BraakHigh_vs_Low
N4BP2L2,9.236256,0.10049024,2.5527342886042588e-20,1.5443409536728013e-18,0.8516118332929365,BraakHighV_VI,DAM_BraakHigh_vs_Low
OGFRL1,9.203797,0.18965894,3.455187683530959e-20,2.0799888882387607e-18,0.6941024888696118,BraakHighV_VI,DAM_BraakHigh_vs_Low
SERPINE1,9.182414,0.78531766,4.215343853997542e-20,2.529275416396132e-18,0.1267779918100754,BraakHighV_VI,DAM_BraakHigh_vs_Low
AL592183.1,9.17397,0.4408769,4.559125840156828e-20,2.7221625591448624e-18,0.25839084565436476,BraakHighV_VI,DAM_BraakHigh_vs_Low
ZFX,9.143581,0.26997158,6.041781138738098e-20,3.595694820470783e-18,0.4460574825549503,BraakHighV_VI,DAM_BraakHigh_vs_Low
SMAP2,9.125762,0.105826005,7.123356717779211e-20,4.232499662783066e-18,0.908864764188853,BraakHighV_VI,DAM_BraakHigh_vs_Low
CADM1,9.122849,0.3901755,7.317438383941898e-20,4.340770863705954e-18,0.31073237316460217,BraakHighV_VI,DAM_BraakHigh_vs_Low
TSHR,9.117487,0.55574197,7.68863254445628e-20,4.553586403877739e-18,0.20472260138539847,BraakHighV_VI,DAM_BraakHigh_vs_Low
LINC02432,9.089976,0.7518039,9.906028982536261e-20,5.857359721967846e-18,0.13834849277322073,BraakHighV_VI,DAM_BraakHigh_vs_Low
TSC22D3,9.088663,0.5044955,1.0026433003984637e-19,5.918991522239382e-18,0.21069282679967852,BraakHighV_VI,DAM_BraakHigh_vs_Low
AC007262.2,9.07785,0.2703062,1.1074052771428413e-19,6.526914742142534e-18,0.4913189350546633,BraakHighV_VI,DAM_BraakHigh_vs_Low
IL18,9.065654,0.17389923,1.2385941084088473e-19,7.28838954370936e-18,0.6697878528875225,BraakHighV_VI,DAM_BraakHigh_vs_Low
FARP1,9.049731,0.29957858,1.4332021003228645e-19,8.393060811826746e-18,0.4245110921175165,BraakHighV_VI,DAM_BraakHigh_vs_Low
PSME4,9.011601,0.20259604,2.0306986609455622e-19,1.1835286893195624e-17,0.5884243962800904,BraakHighV_VI,DAM_BraakHigh_vs_Low
CHSY3,8.996781,0.2215882,2.3243182502596316e-19,1.3503551155198852e-17,0.6641110359871921,BraakHighV_VI,DAM_BraakHigh_vs_Low
HSP90AB1,8.980203,0.2690768,2.702675865479732e-19,1.562727319943502e-17,0.43573715699906873,BraakHighV_VI,DAM_BraakHigh_vs_Low
CPQ,8.945484,0.21251702,3.7032228291918877e-19,2.1278125395800987e-17,0.6208013879498399,BraakHighV_VI,DAM_BraakHigh_vs_Low
C20orf194,8.87526,0.15711464,6.976983232904946e-19,3.9714551058717565e-17,0.7248593552666828,BraakHighV_VI,DAM_BraakHigh_vs_Low
FAM110B,8.793641,0.40458584,1.4478918602587713e-18,8.11551148198029e-17,0.2919669851637347,BraakHighV_VI,DAM_BraakHigh_vs_Low
MT-ND5,8.759855,0.33424246,1.955012424357298e-18,1.0907836851204491e-16,0.3791986120501601,BraakHighV_VI,DAM_BraakHigh_vs_Low
CPNE8,8.709112,0.54224837,3.062637863351297e-18,1.6907331589218827e-16,0.18691398027784512,BraakHighV_VI,DAM_BraakHigh_vs_Low
AXL,8.701159,0.23118754,3.2851270011272975e-18,1.802682659194306e-16,0.5185548992843384,BraakHighV_VI,DAM_BraakHigh_vs_Low
MT-ND1,8.69192,0.28653672,3.563654141716376e-18,1.946765749865091e-16,0.5498092844659327,BraakHighV_VI,DAM_BraakHigh_vs_Low
RAPGEF1,8.623809,0.07833205,6.4763257870330845e-18,3.4961651936754855e-16,0.8311115079921928,BraakHighV_VI,DAM_BraakHigh_vs_Low
HSPB1,8.557678,0.56213653,1.1516334780070096e-17,6.144451447308245e-16,0.18983530852543087,BraakHighV_VI,DAM_BraakHigh_vs_Low
ACOT11,8.538131,0.72176945,1.3641089724823751e-17,7.246408200555503e-16,0.13568230236385206,BraakHighV_VI,DAM_BraakHigh_vs_Low
KIF26B,8.512528,0.33914044,1.7018055790429715e-17,8.975185302384986e-16,0.33141129495209787,BraakHighV_VI,DAM_BraakHigh_vs_Low
TNPO1,8.451477,0.18395907,2.8764011337263075e-17,1.4954425837431332e-15,0.5860516143846713,BraakHighV_VI,DAM_BraakHigh_vs_Low
ADGRG6,8.437149,0.6260773,3.251704783952469e-17,1.6881652028006286e-15,0.15263621171337816,BraakHighV_VI,DAM_BraakHigh_vs_Low
LRRC4C,8.396321,0.28081095,4.6068357035724316e-17,2.358248861349015e-15,0.44062304660092616,BraakHighV_VI,DAM_BraakHigh_vs_Low
DOCK1,8.337296,0.83970946,7.600905615361482e-17,3.874662206515955e-15,0.11899628774445394,BraakHighV_VI,DAM_BraakHigh_vs_Low
CPVL,8.293657,0.19593637,1.098189526078198e-16,5.544115150894914e-15,0.6446312620393168,BraakHighV_VI,DAM_BraakHigh_vs_Low
COX10-AS1,8.277113,0.25267312,1.2619721293747587e-16,6.3447035586875746e-15,0.4919695365421169,BraakHighV_VI,DAM_BraakHigh_vs_Low
DTNA,8.251238,0.2381488,1.5676197921933856e-16,7.849035843238045e-15,0.7807090280524053,BraakHighV_VI,DAM_BraakHigh_vs_Low
CALM1,8.2378,0.2427039,1.7540631185680389e-16,8.758589932156725e-15,0.44626159282552397,BraakHighV_VI,DAM_BraakHigh_vs_Low
DIRC3,8.208663,0.5497452,2.236645507393024e-16,1.1107661087665138e-14,0.20839658625572466,BraakHighV_VI,DAM_BraakHigh_vs_Low
DNAJA1,8.155296,0.40560523,3.48325520569921e-16,1.7182024768705765e-14,0.24851701131536313,BraakHighV_VI,DAM_BraakHigh_vs_Low
DNAJB6,8.15224,0.18144453,3.572458867913276e-16,1.759832665201801e-14,0.5422699613466175,BraakHighV_VI,DAM_BraakHigh_vs_Low
CDCP1,8.145219,0.6060552,3.785962793325097e-16,1.8575070267894354e-14,0.15272550995675413,BraakHighV_VI,DAM_BraakHigh_vs_Low
CD58,8.144575,0.2612589,3.80615524576438e-16,1.8649141653309514e-14,0.4105550523670413,BraakHighV_VI,DAM_BraakHigh_vs_Low
JDP2,8.072948,0.24686408,6.862081739030071e-16,3.313443980610021e-14,0.4309278087486765,BraakHighV_VI,DAM_BraakHigh_vs_Low
SLC36A1,8.051963,0.4716548,8.147682954835209e-16,3.908431767102536e-14,0.19959433083723482,BraakHighV_VI,DAM_BraakHigh_vs_Low
AC024084.1,8.039218,0.6599449,9.04137525231003e-16,4.3257957596052204e-14,0.1367156106086313,BraakHighV_VI,DAM_BraakHigh_vs_Low
CGGBP1,8.000415,0.2747381,1.2400033582193552e-15,5.863741978577082e-14,0.38654658179081247,BraakHighV_VI,DAM_BraakHigh_vs_Low
HLA-DPB1,7.964984,0.24770483,1.6524498253181727e-15,7.72430600976634e-14,0.44516450012119047,BraakHighV_VI,DAM_BraakHigh_vs_Low
LITAF,7.938443,0.33367673,2.0473435032899847e-15,9.521578089443041e-14,0.2988939774713289,BraakHighV_VI,DAM_BraakHigh_vs_Low
AL078590.2,7.89837,0.3702021,2.8257450878670407e-15,1.3058724237502723e-13,0.256260444705252,BraakHighV_VI,DAM_BraakHigh_vs_Low
HLA-DRA,7.869027,0.20382306,3.574091574272356e-15,1.6413466212037953e-13,0.6056079296840118,BraakHighV_VI,DAM_BraakHigh_vs_Low
PUDP,7.8594604,0.34004343,3.857915015315779e-15,1.7672534102074196e-13,0.301700493691717,BraakHighV_VI,DAM_BraakHigh_vs_Low
PRKX,7.8457513,0.2797351,4.3036836524179674e-15,1.9640788698522447e-13,0.3607776601308857,BraakHighV_VI,DAM_BraakHigh_vs_Low
AC009505.1,7.837628,0.554675,4.591371301299783e-15,2.0901589676476787e-13,0.15981834185918942,BraakHighV_VI,DAM_BraakHigh_vs_Low
CD163L1,7.8343863,0.43495825,4.7113725892779566e-15,2.1421235793809004e-13,0.22057941803059103,BraakHighV_VI,DAM_BraakHigh_vs_Low
